Timestamp,File,Folder,CurrentSizeMB,HistoryVersionsMB,TotalOriginalMB,VersionsFound,PolicyApplied,VersionsDeleted,SpaceSavedMB,FinalSizeMB
"2026-04-06 23:52:56","Accor Plus_New Website Offer Loading Forms_ Pullman Bangkok King Power_JUNE 2024.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","5.48","10.97","16.45","2","Retention 365 Days","2","10.97","5.48"
"2026-04-06 23:52:56","Infor EzRMS Accor Price Point Setup 2024_REVISED.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.07","0.07","0.13","1","Retention 365 Days","1","0.07","0.07"
"2026-04-06 23:52:57","F_Rooms products form.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","6.56","6.56","13.11","1","Retention 365 Days","1","6.56","6.56"
"2026-04-06 23:52:57","Infor EzRMS Agent &Company profile not sync to EZRMS 26.11.24.pdf","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.30","0.50","0.80","1","Retention 365 Days","1","0.50","0.30"
"2026-04-06 23:52:57","Infor EzRMS Company & Agent not sync to EZRMS 13.5.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.04","0.08","0.13","1","Retention 365 Days","1","0.08","0.04"
"2026-04-06 23:52:58","20231102 APSHELL OPERA Cloud Pre-Installation Workbook(PIW).xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/OPERA CLOUND","2.70","2.70","5.40","1","Retention 365 Days","1","2.70","2.70"
"2026-04-06 23:52:58","Accor Plus_New Website Offer Loading Forms_April 2023 Final .xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","1.02","3.04","4.06","3","Retention 365 Days","3","3.04","1.02"
"2026-04-06 23:52:58","Infor EzRMS Accor Price Point Setup 2024.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/EZRMS","0.07","0.13","0.20","2","Retention 365 Days","2","0.13","0.07"
"2026-04-06 23:52:59","INDEXATION_6323_20250227_0823.xls","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","0.37","0.37","0.74","1","Retention 365 Days","1","0.37","0.37"
"2026-04-06 23:53:00","F_Sales conditions update 25.03.24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/FORM","3.87","7.61","11.48","2","Retention 365 Days","2","7.61","3.87"
"2026-04-06 23:53:00","Price_Point_Definition_Tool ASPAC.2023.xlsm","/sites/H6323_SPOF/DPT-RM/CHALIDA S/PP Set up","0.53","0.53","1.06","1","Retention 365 Days","1","0.53","0.53"
"2026-04-06 23:53:02","FO Name List for RESA.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/RESAVISION","0.02","0.06","0.08","3","Retention 365 Days","3","0.06","0.02"
"2026-04-06 23:53:03","2023-Pullman King Power.Rate Plan_Dir.Rev_BDD.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Sales Team","0.77","1.52","2.29","2","Retention 365 Days","2","1.52","0.77"
"2026-04-06 23:53:03","Master-Pullman King Power.Business Plan as of Nov'23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Sales Team","1.17","1.17","2.34","1","Retention 365 Days","1","1.17","1.17"
